,2.0,2.01,2.02,2.03,2.04,2.05,2.06,2.07,2.08,2.09,2.1,2.11,2.12,2.13,2.14,2.15,2.16,2.17,2.18,2.19,2.2,2.21,2.22,2.23,2.24,2.25,2.26,2.27,2.28,2.29,2.3,2.31,2.32,2.33,2.34,2.35,2.36,2.37,2.38,2.39,2.4,2.41,2.42,2.43,2.44,2.45,2.46,2.47,2.48,2.49,2.5,2.51,2.52,2.53,2.54,2.55,2.56,2.57,2.58,2.59,2.6,2.61,2.62,2.63,2.64,2.65,2.66,2.67,2.68,2.69,2.7,2.71,2.72,2.73,2.74,2.75,2.76,2.77,2.78,2.79,2.8,2.81,2.82,2.83,2.84,2.85,2.86,2.87,2.88,2.89,2.9,2.91,2.92,2.93,2.94,2.95,2.96,2.97,2.98,2.99,3.0,3.01,3.02,3.03,3.04,3.05,3.06,3.07,3.08,3.09,3.1,3.11,3.12,3.13,3.14,3.15,3.16,3.17,3.18,3.19,3.2,3.21,3.22,3.23,3.24,3.25,3.26,3.27,3.28,3.29,3.3,3.31,3.32,3.33,3.34,3.35,3.36,3.37,3.38,3.39,3.4,3.41,3.42,3.43,3.44,3.45,3.46,3.47,3.48,3.49,3.5,3.51,3.52,3.53,3.54,3.55,3.56,3.57,3.58,3.59,3.6,CRATE
1,0.379491,0.379491,0.3781066544799176,0.3766035648815654,0.3750583871822034,0.3735503612828439,0.3724224632921175,0.371294565301391,0.3699837409299949,0.3684921722023506,0.3670716352611941,0.365710161380597,0.3641843941782898,0.3624142304426925,0.3606817690041249,0.3589498173395103,0.3570179841164792,0.3550463798076923,0.3530343023588276,0.3509478120085775,0.3488189470198675,0.3466393489623367,0.3443933895071542,0.342073039745628,0.3396877660626029,0.3372352372013652,0.3347044171833482,0.3320869935661765,0.3293872321258341,0.3265930562130178,0.3237040932721713,0.3207184319371727,0.317646,0.3144829989023051,0.3112599821229051,0.3079727645051193,0.3046264359861592,0.301227143859649,0.2977692007125891,0.294236847613219,0.2906426544209216,0.2869701700507613,0.2832044338521402,0.2793163902439024,0.2753110470914128,0.2711974848484847,0.2669604985337243,0.2626405421052632,0.2582292363636364,0.2538019051593321,0.2493690818181818,0.2449721038575669,0.2406553058823529,0.236397,0.2322001545064377,0.2280350213675214,0.2238650533141211,0.2196211099706744,0.2152231193447737,0.2105643664495114,0.2054586153846152,0.199678811440678,0.1929172758620687,0.1848729424778762,0.1757821153846152,0.1664531107594935,0.1576903508771928,0.1494676759776537,0.1410756179104476,0.1316538904109591,0.1210209154411763,0.1110315623003195,0.1028158333333333,0.0952169308943088,0.0858395912863067,0.0690314318181818,0.063210854799514,0.0601863549051937,0.0579427965393795,0.0562011497613365,0.0546910528120713,0.0533563477366255,0.0521214014343509,0.0510478449797719,0.0499742885251931,0.0490138928240024,0.0481110162387875,0.0472081396535725,0.0463533455284553,0.0455622886178861,0.044771231707317,0.0439801747967479,0.0432410201284267,0.0425201013830575,0.0417991826376883,0.041078263892319,0.0403834595132225,0.0397003329042827,0.0390172062953428,0.038334079686403,0.0376551668203827,0.0369821209361309,0.0363090750518791,0.0356360291676274,0.0349618579357581,0.0342749188710439,0.0335879798063297,0.0329010407416155,0.0322141016769012,0.0314879517709118,0.0307547189148455,0.0300214860587792,0.0292882532027128,0.0284899573525339,0.0276815940182774,0.026873230684021,0.0260375166248431,0.0251218955457967,0.0242062744667502,0.0232818015075376,0.0222340628140703,0.021186324120603,0.0201027910628019,0.018927670289855,0.0177525495169081,0.0165219134328357,0.0152771373134328,0.014047308841843,0.012835602739726,0.0116291478163493,0.010539562150056,0.0094499764837625,0.0084138100775193,0.007470980620155,0.0065281511627907,0.0055961038961038,0.0046935064935064,0.003790909090909,0.0029131736526946,0.0027418104966537,0.0025704473406128,0.002399084184572,0.0022277210285311,0.0020563578724903,0.0018849947164494,0.0017136315604085,0.0015422684043677,0.0013709052483268,0.001199542092286,0.0010281789362451,0.0008568157802042,0.0006854526241634,0.0005140894681225,0.0003427263120817,0.0001713631560408,0.0,0.0,0.0,0.0,0.0,0.0,1.05
3,0.562994,0.562994,0.5624442099143206,0.5608653327376697,0.5595372437499999,0.5572294913400182,0.5543614117330463,0.5503736475609755,0.5464127525399128,0.5420080852803739,0.5369557955539357,0.5321727222222221,0.5300220177053823,0.528286553352412,0.5258238081196579,0.5240204821981423,0.5218782194519316,0.51934520375,0.5168311668316831,0.51408684566787,0.5111041125954199,0.5079168171487602,0.5045148338779954,0.5009328092255125,0.4971725307228915,0.4932641066997518,0.4892255057840619,0.4850734319371728,0.4808214610215055,0.4764764670329668,0.4720345572625698,0.4674869626436781,0.462813349112426,0.4579866004601227,0.4529868071428571,0.4477824038461537,0.4423399531250001,0.436643875,0.4306742347908744,0.4244326762948205,0.4179467242798353,0.4112396588983049,0.4043693225108225,0.3974099749999997,0.3904185750000001,0.3834551785714284,0.3765525697424893,0.3697373283898303,0.3630128734309625,0.3563823734567899,0.3498313251028805,0.3433427299196787,0.3369550227272725,0.3306790768482491,0.3245527631086141,0.3186552644404333,0.3129526179577464,0.3073538083623696,0.301816946735395,0.29638077852349,0.2910686315789472,0.2858876853035144,0.2808028099369084,0.275775461598746,0.2707361579365078,0.2655999675324674,0.2602285113240418,0.2544427095864663,0.2479311385281384,0.2401696090425532,0.2303822380952381,0.2182226088709679,0.2057370833333331,0.1950374444444443,0.1854030688622754,0.1754672284768212,0.1638714580000002,0.1506415163934426,0.1391392371794874,0.1299532499999998,0.1211379196428573,0.1093830050505052,0.091057592783505,0.0852198373015872,0.0818786681985293,0.0794173051816957,0.0774026824324325,0.0756674232365145,0.0741286968085106,0.0727352441569281,0.0714496310790273,0.0702439193435753,0.0691276483938547,0.068064296500324,0.0670361206060606,0.0660673327272727,0.0651236113337149,0.0642086141957641,0.0633248252453653,0.0624532330970556,0.0616127213500784,0.0607762482993197,0.0599649771805273,0.059154416542843,0.0583626879643387,0.0575709593858345,0.0567909997560975,0.0560112436585366,0.055236422238372,0.0544619551841085,0.0536865084910237,0.0529109141193595,0.0521285581167238,0.051344595389897,0.0505494907592407,0.0497510392107892,0.0489359340687531,0.0481157698819907,0.0472720905469994,0.0464231792352629,0.0455369896121883,0.0446428628563118,0.043712961751018,0.042761201107011,0.0417781137761377,0.0407487431551499,0.0396902018364518,0.0385824402286902,0.0374179533898305,0.036208907176287,0.0349511367924528,0.0336398160377358,0.0322785375426621,0.0308877071303586,0.0294797721043324,0.0280695563380281,0.0266718247623163,0.0252978413299663,0.023953163666121,0.022645062193126,0.0213636985645933,0.0200988447327044,0.0188405244865718,0.0175775154975529,0.0162736818923327,0.0148927362325174,0.0133801536945812,0.0116033634204275,0.0090368030660377,0.0038394231678485,0.0019558821328344,0.0013429951690821,0.0010072463768115,0.000671497584541,0.0003357487922705,0.0,0.0,0.0,0.0,0.0,0.0,0.575
4,0.388578125,0.388578125,0.388578125,0.3878184007685353,0.386456887808921,0.3846576595744681,0.3824792664167528,0.3797972343750001,0.3764150409663865,0.3722932661290322,0.3686915641534391,0.3663439740099009,0.3646615771313766,0.3631867509541985,0.3618604150763358,0.3604686055276382,0.3590386439470154,0.3575237210764588,0.3559635527933942,0.354359648466371,0.352690210181079,0.3509052083333333,0.3490423947811447,0.3471024746919014,0.3450875125800548,0.343008213103122,0.3408635284810126,0.338657393018018,0.3363833585728952,0.3340570486842105,0.3316671679265659,0.3292045296892342,0.3266717442857143,0.3240530020612485,0.3213340059234508,0.3185126716321243,0.3155641122824632,0.3124904137931034,0.309296862244898,0.3059732660687593,0.3025387976283049,0.2990036581753553,0.2953960891990291,0.2917224083876221,0.2880050082644629,0.2842398419179228,0.2804435550168635,0.2765901211406517,0.2726797810858143,0.2686978124999999,0.2646042310329068,0.2604479603432282,0.2562193608490566,0.2519393035714286,0.2476263111804222,0.2432908985124761,0.2389572597992352,0.2346551565442561,0.2304223017723881,0.2262824191712204,0.2222360246447601,0.2182613636363636,0.2143295728260869,0.2103879104640981,0.2063724380630629,0.2021887953244275,0.1977008755219207,0.1926924808823528,0.1868180777616277,0.1795906338967971,0.1708098437499997,0.16139149898374,0.152796711572438,0.1451407900165018,0.1375926980633801,0.1291652699999999,0.1194144972222221,0.1099345183270677,0.1022507890624999,0.095462619760479,0.0879109296218488,0.0746256249999997,0.0661573457446808,0.0628360275754421,0.0606094968676586,0.0588407028191073,0.0574280593116164,0.0561201217532467,0.054991875,0.0539188848656591,0.0529706270990764,0.0520223693324937,0.0511912122590032,0.050369549836304,0.0495635959792477,0.0488311867704279,0.0480987775616082,0.0473719400654372,0.0467000929506246,0.0460282458358119,0.0453563987209993,0.0447129973381899,0.044080116979546,0.0434472366209022,0.0428175905453065,0.0422047989012479,0.0415920072571893,0.0409792156131307,0.0403678384854211,0.0397580247705183,0.0391482110556155,0.0385383973407127,0.0379182046771523,0.0372949292908388,0.0366716539045253,0.0360438412250217,0.0353896998986388,0.034735558572256,0.0340814172458731,0.0333924528375428,0.0326881341596507,0.0319838154817586,0.0312456547619047,0.0304718452380952,0.0296980357142856,0.0288742536245707,0.0280124642312094,0.0271506748378481,0.0261963185004248,0.025236781542056,0.0242247006960556,0.0231765568445475,0.022104663250366,0.0210022962420692,0.0198993004643206,0.0187953170821113,0.017705239524482,0.0166417979048963,0.0155895259973106,0.0145770876288659,0.0135646492604213,0.0125745661700262,0.011584754601227,0.0105592140718562,0.0095187949101796,0.0083688306229327,0.0071236542171995,0.0054402707136997,0.0026463902640264,0.0019652697215777,0.0016377247679814,0.0013101798143851,0.0009826348607888,0.0006550899071925,0.0003275449535962,0.0,0.0,0.0,0.0,0.0,0.0,0.8124999999999999
6,0.28631425,0.28631425,0.2862791517222526,0.2853041995626026,0.2843292474029525,0.2833542952433024,0.2824031727070064,0.2814912618789809,0.2805793510509554,0.27966744022293,0.2786869255793227,0.2776235714497921,0.2765602173202614,0.2754840317151556,0.2742731893606224,0.2730623470060893,0.2718343822151424,0.2704928342391304,0.2691512862631185,0.2677613021717172,0.2663151405555555,0.264868978939394,0.2633040105579869,0.2617375991794311,0.2600866008482564,0.2583998666352498,0.2566364460111789,0.254817721417683,0.2529112684325506,0.2509494306389951,0.2488906465617716,0.2467970378694581,0.2445930661945813,0.2423425864516129,0.2400333929032258,0.2376441266756032,0.235211203851492,0.232727338480222,0.2301631608680057,0.2275426988847583,0.2248598797224364,0.2221002420971472,0.2192363473113964,0.2162819428124998,0.2132432928170837,0.2101271857808341,0.2069380774025386,0.2036888605105796,0.2003960700600186,0.1970911300784856,0.1937808892857143,0.1905224507713249,0.1873189733020554,0.184155812994723,0.1810247391304347,0.1779105855836237,0.1747824890195208,0.1715999752772644,0.1682919808225508,0.1647692472879684,0.1609159077130852,0.1565186371130552,0.1514361000755287,0.1454764008620689,0.1387396142367905,0.1318188619402985,0.1253054211229947,0.1191791016156463,0.1128821197053405,0.1058298039529914,0.0978691668552035,0.0904007,0.0842383851999999,0.0785174997810858,0.0715161992187496,0.0588272476012792,0.054631002654663,0.0524500335982659,0.0507259247350675,0.0494207927817425,0.0483564900758251,0.0472921873699078,0.0463131895973154,0.0455625079697986,0.0448118263422818,0.044061144714765,0.0433104630872483,0.0426388645487723,0.0420450938122096,0.0414513230756469,0.0408575523390842,0.0402637816025215,0.0396700108659588,0.0391104102194837,0.0385884253864663,0.038066440553449,0.0375444557204316,0.0370224708874143,0.0365004860543969,0.0359785012213795,0.0354646917022032,0.0349559141613361,0.034447136620469,0.0339383590796019,0.0334295815387348,0.0329208039978678,0.0324120264570007,0.0318794350337786,0.0313298802970981,0.0307803255604176,0.0302307708237371,0.0296812160870566,0.0291316613503761,0.0285750528338792,0.0279261490856986,0.0272772453375182,0.0266283415893376,0.0259794378411572,0.0253305340929767,0.0245897548011748,0.0237810674988703,0.0229723801965657,0.0221636928942611,0.0213352664343939,0.0203941015645542,0.0194529366947147,0.0185117718248751,0.017573996422066,0.0166426276997137,0.0157112589773614,0.014779890255009,0.0138753015824337,0.0129971735157016,0.0121190454489695,0.0112409173822375,0.0102765732498491,0.0091965340223295,0.0081164947948098,0.0067729373212582,0.0035649900398406,0.0033421781623505,0.0031193662848605,0.0028965544073705,0.0026737425298804,0.0024509306523904,0.0022281187749003,0.0020053068974103,0.0017824950199203,0.0015596831424302,0.0013368712649402,0.0011140593874501,0.0008912475099601,0.0006684356324701,0.00044562375498,0.00022281187749,0.0,0.0,0.0,0.0,0.0,0.0,1.2875
7,0.499003875,0.4982779771939954,0.4971760577830189,0.4960349082496864,0.4948413662109376,0.4935886943690638,0.4922636709748893,0.4908511698767336,0.4893391321308725,0.4877244279197081,0.4859809091555978,0.4841045475460123,0.4820882070135747,0.4799111177710843,0.477582518129771,0.4750796682692308,0.4724186447368421,0.4696146836890244,0.4667510815868263,0.4642366601941748,0.4630350195552148,0.4591767828054298,0.4547343007425743,0.4499140848930481,0.4446984956896551,0.4390896666666667,0.4330901920529802,0.4267241534482757,0.420035625,0.4130695482954546,0.4058817836538463,0.3985366624015748,0.3910829464285716,0.383570181,0.3760644375000001,0.3686068966535432,0.3612545843023257,0.3540557556818179,0.3470414227941177,0.3402517021276594,0.3337040034246578,0.3273962269736842,0.3213318275316457,0.3155067000000001,0.3099065101744187,0.3045304213483144,0.2993528858108109,0.2942979966577539,0.2892953571428572,0.2843028909574468,0.2792834939189189,0.2742860892857145,0.2693553400259068,0.2645250647208122,0.2597982145522388,0.2551584375000001,0.2505799550970874,0.2460129036585367,0.2413884794776118,0.2366193613989638,0.2315634448324021,0.2260197768987342,0.2196200965909092,0.211688891826923,0.2011505192307691,0.1886454951923076,0.1776904468085104,0.1683665035714285,0.1592280918367346,0.1486435673076925,0.1350832164179102,0.1227673125000002,0.1135534560810807,0.1048613850000001,0.0905277413793098,0.0738069580924856,0.0697542926621161,0.067089051980198,0.0650076039959016,0.0632716171874999,0.0617507707399103,0.060389752972028,0.0591408517945544,0.0579928694509345,0.0569144791897891,0.0558926857142857,0.0549214774797571,0.0539916968446602,0.0530964290730337,0.0522291777802893,0.0513863365891132,0.0505664144961571,0.0497651762382579,0.0489819778797996,0.0482111182487725,0.0474489048913043,0.0466951060365369,0.0459503751968503,0.0452115956692913,0.0444765528169014,0.0437436119344773,0.0430109525761124,0.0422758823185011,0.0415400267647059,0.0408001188735177,0.040054875,0.0393024662408759,0.038538780109489,0.0377640353305785,0.0369771203625632,0.0361747856833909,0.035354406,0.0345124589449541,0.0336441017772512,0.0327507444690265,0.0318245556122448,0.0308622373804463,0.0298570084347345,0.0288040717993079,0.0277025767148014,0.0265472431163954,0.025336524730821,0.02405904189847,0.0227356417617689,0.0213707243353028,0.0199773783482142,0.0185800240384615,0.0171968392070484,0.0158395356382978,0.0145165124999999,0.0132299908038147,0.0119756856907895,0.0107434126466753,0.0095243287937742,0.0083024643799472,0.007050868902439,0.005737125,0.0042313956463195,0.0009342929943767,0.0008793345829428,0.0008243761715089,0.0007694177600749,0.000714459348641,0.0006595009372071,0.0006045425257731,0.0005495841143392,0.0004946257029053,0.0004396672914714,0.0003847088800374,0.0003297504686035,0.0002747920571696,0.0002198336457357,0.0001648752343017,0.0001099168228678,5.495841143392591e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.3375
8,0.4115968124999998,0.4094360580260304,0.4063541249999998,0.4026306567656765,0.3985221810129739,0.3965352589765099,0.3951469385706637,0.3938243736022362,0.3924703216931941,0.3910701146070613,0.3896123089454975,0.388080497527812,0.386468852580645,0.3847605532700421,0.3829467106515373,0.3810315204707277,0.3790000014297384,0.3768536601562499,0.3749966064814813,0.372822194330601,0.370253522090517,0.3674007499999998,0.3644016953502413,0.3612786189516128,0.3580542757731956,0.3547307345800523,0.3513256942567566,0.3478445955678669,0.3442781502808987,0.3406287864884392,0.3368891377967358,0.3330391310975607,0.3290798966194968,0.3249912287581697,0.3207661477272726,0.3164092176724136,0.3119303963523131,0.3073496829873645,0.3026834963235293,0.2979655532407405,0.2932248022769515,0.2884882268518518,0.2837742150735292,0.2790964507299269,0.2744495172101448,0.2698373444244602,0.2652460560035841,0.2606784374999998,0.2561252890070919,0.2516022868816254,0.2471201707155477,0.2427172141638225,0.2384663956270626,0.2343398608870968,0.2302596065705127,0.226215709256329,0.222247338121118,0.2183599227272727,0.2145595773367952,0.2108189558284457,0.2071091911549707,0.203389122781065,0.1995811375762194,0.1955985548387096,0.1913101874999999,0.1864917843875502,0.1807574015151513,0.1734699608333333,0.1641345004921258,0.1546129136904761,0.1466031838450291,0.1393480323275861,0.1317610892857143,0.122579292355372,0.1118813694999997,0.1032747102941174,0.0963508749999999,0.0892557283805032,0.0743709400000002,0.0657336253612715,0.0627220222275334,0.0606343373473541,0.0590068871203271,0.0576254457908163,0.0564153124999999,0.0553275793850806,0.0543275191605839,0.0534016979927006,0.0525428754166666,0.051718759896796,0.0509372595887245,0.0501928758266244,0.0494635054988499,0.0487749079607045,0.0480917077423929,0.0474375690110881,0.0467882112977193,0.0461593689576102,0.0455341799278845,0.044926577764423,0.0443198841894438,0.0437221579877474,0.0431244317860508,0.0425331897716682,0.0419421482991612,0.0413517867031177,0.0407615703234062,0.040168177239681,0.0395732546318011,0.038972469734957,0.0383667510148041,0.0377534220054,0.0371307538659793,0.0364986858142493,0.0358532023536895,0.0351952781366542,0.0345219630061267,0.0338260441610455,0.0331130733909499,0.0323650866044776,0.031601853635204,0.030792941007653,0.0299528623293515,0.0290819819992689,0.0281548072916666,0.0271842633372273,0.0261726236636513,0.025120776747427,0.0240354342625109,0.0229218477831431,0.0218001902654867,0.0206869343257442,0.019592046875,0.0185201334304745,0.0174716315842787,0.0164443487838915,0.0154328854665071,0.0144198452786687,0.0133836055890924,0.012297298824593,0.0111090083857442,0.0096788948293172,0.00747885,0.0022539033605283,0.0012683749999999,0.0011530681818181,0.0010377613636363,0.0009224545454545,0.0008071477272727,0.0006918409090909,0.000576534090909,0.0004612272727272,0.0003459204545454,0.0002306136363636,0.0001153068181818,0.0,0.0,0.0,0.0,0.0,0.0,0.4562499999999999
10,0.245804125,0.245804125,0.245804125,0.2452329564765643,0.2440254120295544,0.2428178675825445,0.2416103231355345,0.2403767912789152,0.2389862369050784,0.2375956825312417,0.2362051281574049,0.2347450949479325,0.2331721814254452,0.2315992679029581,0.2300137725,0.2282558313235295,0.2264978901470588,0.2247248844988987,0.2228049597558736,0.2208850350128488,0.2189125909404574,0.2168503373915616,0.2147880838426656,0.2126008423752115,0.2103885433058375,0.2080984366787494,0.205720236633439,0.2032996430913064,0.2007596358062167,0.1981854495727603,0.1954770730838944,0.1927273679155313,0.1898670477520437,0.1869705561691052,0.1840274638787282,0.1810667230621805,0.178096890580636,0.1751525856299212,0.1722159894278607,0.1693145590796019,0.166421825,0.1635482673076923,0.1606388670422535,0.1576924585915492,0.1545750637515169,0.1513614103822312,0.1477595680957299,0.143763004207218,0.139227004293893,0.1340017832432431,0.1281809197566628,0.1220975592182031,0.1161339087627407,0.1103774656728664,0.1046330163461537,0.0984043121740548,0.0914116691945606,0.0842501047619047,0.0779581268459915,0.0724382486758475,0.0665969676430517,0.0572967871352785,0.0493131260546181,0.0462317936313533,0.0446304846907532,0.0430291757501531,0.041621255754153,0.0408092894445738,0.0399973231349945,0.0391853568254153,0.038373390515836,0.0375614242062567,0.0367494578966774,0.0361464383840916,0.0355943561503747,0.0350422739166578,0.034490191682941,0.0339381094492241,0.0333860272155072,0.0328339449817903,0.0322818627480734,0.0317297805143566,0.0312006102795217,0.0307177485862339,0.0302348868929461,0.0297520251996583,0.0292691635063706,0.0287863018130828,0.028303440119795,0.0278205784265072,0.0273377167332194,0.0268548550399316,0.0263719933466438,0.0258614529497272,0.0253232338491818,0.0247850147486364,0.0242467956480909,0.0237085765475455,0.0231703574470001,0.0226321383464546,0.0220939192459092,0.0215557001453638,0.0210174810448183,0.0203346134243202,0.0196116580275388,0.0188887026307575,0.0181657472339761,0.0174427918371948,0.0167198364404134,0.0159968810436321,0.0151750496877139,0.0142801361011293,0.0133852225145448,0.0124903089279603,0.0115953953413757,0.0107004817547912,0.0098572222419227,0.0090329708628841,0.0082087194838455,0.0073844681048069,0.0065602167257683,0.0057359653467297,0.0051694085844365,0.0050127598394536,0.0048561110944707,0.0046994623494878,0.0045428136045048,0.0043861648595219,0.004229516114539,0.0040728673695561,0.0039162186245731,0.0037595698795902,0.0036029211346073,0.0034462723896243,0.0032896236446414,0.0031329748996585,0.0029763261546756,0.0028196774096926,0.0026630286647097,0.0025063799197268,0.0023497311747439,0.0021930824297609,0.002036433684778,0.0018797849397951,0.0017231361948121,0.0015664874498292,0.0014098387048463,0.0012531899598634,0.0010965412148804,0.0009398924698975,0.0007832437249146,0.0006265949799317,0.0004699462349487,0.0003132974899658,0.0001566487449829,0.0,0.0,0.0,0.0,0.0,0.0,1.88125
12,0.281718,0.2813566454248366,0.2799560462962963,0.277304588372093,0.2748926138188073,0.2730122615800516,0.2717713448567289,0.2705294742836445,0.2696788573570924,0.2689983263055751,0.2683177952540578,0.2673630700698758,0.2663648169642857,0.2655808638739546,0.2648127933841098,0.2639060240603644,0.2628077182517084,0.261661148337887,0.2604879690869272,0.2591883565532345,0.2578631629996493,0.2565065656897189,0.2550749366216715,0.2536089118346007,0.2521199567307691,0.25061071875,0.2490721158088235,0.2475021653963414,0.2458996875,0.2442585381465517,0.2425715953125,0.2408307561456401,0.2390272366071429,0.2371530099674021,0.2351994392578125,0.2331748307038834,0.2310740336859688,0.2289013360983981,0.2266628305457747,0.2243632918165467,0.2220071243115055,0.2195880919585986,0.2170995989921976,0.2145507486702126,0.2119203954831932,0.20918284397482,0.2063429875,0.2033545783464566,0.2002315171404682,0.1969482829116636,0.1935192920454544,0.1899867263888889,0.1863871000939849,0.1827594135338345,0.1791428845260223,0.175574518301105,0.1720828158723021,0.1686595742530756,0.1652921800518135,0.1619644778017241,0.1586394644247404,0.1552619277309058,0.1517649838483145,0.1480468010437881,0.1439537932912843,0.1392049017857142,0.1333476132943143,0.125894753707627,0.1174863868670883,0.1098277365591397,0.1031896571782176,0.0967996875,0.0897098798076921,0.0810626195913459,0.0722090547520659,0.0652526149447949,0.0593250891203704,0.0527372525201612,0.039081691316794,0.0330553511029411,0.030540461457357,0.0287800402468706,0.0274388545723227,0.0263019910283878,0.0252689835297268,0.0244047014687101,0.0235836606002554,0.0228290338650627,0.0221565704759414,0.02148410708682,0.020874611891317,0.0203109018590495,0.019747191826782,0.0191961610290388,0.018707034729267,0.0182179084294953,0.0177287821297235,0.0172519732102592,0.0168171084977452,0.0163822437852311,0.015947379072717,0.0155125143602029,0.0151061429550155,0.0147072546406411,0.0143083663262667,0.0139094780118924,0.013510589697518,0.0131301118848425,0.0127504612942913,0.0123708107037401,0.0119911601131889,0.0116115095226377,0.011233554347826,0.0108558369565217,0.0104781195652173,0.010100402173913,0.0097226847826086,0.0093316053871364,0.0089365572511265,0.0085415091151167,0.0081464609791069,0.007751412843097,0.0073296022815265,0.0069044501797566,0.0064792980779867,0.0060541459762168,0.0056277628860253,0.0051992747722728,0.0047707866585203,0.0043422985447678,0.0039138104310153,0.0035797683988065,0.0032600891347588,0.002940409870711,0.0026207306066633,0.0023010513426156,0.0019813720785678,0.0018431245022564,0.0017407286965755,0.0016383328908946,0.0015359370852136,0.0014335412795327,0.0013311454738518,0.0012287496681709,0.00112635386249,0.0010239580568091,0.0009215622511282,0.0008191664454473,0.0007167706397663,0.0006143748340854,0.0005119790284045,0.0004095832227236,0.0003071874170427,0.0002047916113618,0.0001023958056809,0.0,0.0,0.0,0.0,0.0,0.0,0.69375
13,0.4067459375,0.4053506471791559,0.4033826777562446,0.4012791212767312,0.398960797702393,0.3966576148226774,0.3943750848526473,0.3919535502429961,0.3893408429817038,0.3867430654761905,0.3841525751133785,0.3813306762141968,0.3784667453880407,0.3755598592557252,0.3725546747661991,0.3694813934283728,0.3663036291724617,0.3630272945267341,0.3596746795352324,0.3562414397183641,0.3527154945023148,0.3490882108000001,0.3453661036685902,0.3415561497881356,0.3376691677545691,0.3336921224978241,0.3296059366644386,0.3254540566939891,0.3212268495585502,0.3169077481617646,0.3125184764720077,0.3080535421368988,0.3035338313492064,0.2989795835000001,0.2943872162688444,0.2897903854166667,0.2852104684684686,0.2806400242778885,0.2760896529915592,0.2715371958955224,0.2669598531626506,0.2623234069529651,0.2575555674394099,0.2525935780561673,0.2473533731104651,0.2416885961920528,0.235492648138298,0.2287505721153845,0.2213558828517586,0.2134431508078994,0.205086150874291,0.1963875665708813,0.1874889612745097,0.1784092060000003,0.1690438638485477,0.1591103141968327,0.1486622649769586,0.138376450082057,0.1290462769080235,0.1204410585354479,0.1112394205298013,0.0970451089601771,0.0843821038719942,0.0799000125,0.0768959577702702,0.074774248776794,0.0727862162939296,0.0713262722044728,0.0698663281150159,0.0684322961001444,0.0673322419354838,0.0662321877708233,0.0651321336061627,0.0640320794415021,0.0631152906157635,0.0622148718965517,0.0613144531773399,0.060414034458128,0.0595136157389162,0.0587012529829297,0.0579052897361086,0.0571093264892875,0.0563133632424664,0.0555173999956453,0.0547252765516096,0.053966958430136,0.0532086403086624,0.0524503221871888,0.0516920040657152,0.0509336859442416,0.0501738059485256,0.0493949368501789,0.0486160677518323,0.0478371986534856,0.0470583295551389,0.0462794604567922,0.0454841966555262,0.0446268840025418,0.0437695713495575,0.0429122586965731,0.0420549460435888,0.0411976333906044,0.0402027299038036,0.0391921980594869,0.0381816662151703,0.0371711343708536,0.0360834784350891,0.0348678293262836,0.033652180217478,0.0324365311086725,0.0311113464557926,0.0297181681021341,0.0283249897484756,0.0269236562887717,0.0255062788073821,0.0240889013259926,0.0226814058862049,0.0213514801004074,0.0200215543146099,0.0186916285288125,0.0173503476412303,0.0160036491792369,0.0146569507172434,0.0131431665098285,0.0112319891781681,0.0093208118465077,0.0045297940522987,0.0043735942573918,0.004217394462485,0.0040611946675781,0.0039049948726713,0.0037487950777644,0.0035925952828576,0.0034363954879507,0.0032801956930439,0.003123995898137,0.0029677961032302,0.0028115963083233,0.0026553965134165,0.0024991967185096,0.0023429969236028,0.0021867971286959,0.002030597333789,0.0018743975388822,0.0017181977439753,0.0015619979490685,0.0014057981541616,0.0012495983592548,0.0010933985643479,0.0009371987694411,0.0007809989745342,0.0006247991796274,0.0004685993847205,0.0003123995898137,0.0001561997949068,0.0,0.0,0.0,0.0,0.0,0.0,1.64375
