,2.0,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3.0,3.1,3.2,3.3,3.4,3.5,3.6,CRATE
1,0.4754947442583712,0.4630753795195652,0.4448226912782387,0.4197078375305425,0.3866463986792927,0.3453728260765529,0.3014623596429864,0.2170246596995474,0.1506947970704424,0.1407749759656882,0.1336589110787538,0.1267584631732166,0.1182378070724414,0.1065433064084271,0.0985741915989839,0.0968605600385753,0.0960037442583711,1.05
3,0.6567878518156083,0.630749647369544,0.6048979644110282,0.5658284090781781,0.5117405760954437,0.4436251769184888,0.3848624833945555,0.3241760899108464,0.2149317714584656,0.1652434828946356,0.1554065731656867,0.147480360306632,0.1393308414277966,0.1287449886080611,0.1151575503802016,0.0957497339484427,0.0937938518156083,0.575
4,0.5203308874887833,0.5004443266422224,0.4844429726698622,0.4634199304153492,0.4342915601170881,0.39635699352169,0.3539887871335434,0.3025626062387829,0.219663692110632,0.1847233895878597,0.1771091612097826,0.1709009735443988,0.1644408966484339,0.1559774631848388,0.1453174117492046,0.1333904872567647,0.1317527624887833,0.8124999999999999
6,0.3526778515477048,0.3450505271270275,0.3326787421032603,0.3152542481094764,0.2912234812701412,0.2601444908334192,0.22727950926079,0.1642327684029083,0.1147200916235299,0.107221153886789,0.101828293249908,0.0965943723714419,0.0901446690465751,0.0811434918027138,0.0697057797100553,0.0674776609351549,0.0663636015477048,1.2875
7,0.5685836729743813,0.5555607071299791,0.5326148175295962,0.4754615816282276,0.4032838013990391,0.3488632918933002,0.3011432428067834,0.2046630143922915,0.1313305687142916,0.1209661345634945,0.1133234099088586,0.1057545836577722,0.0961270410907767,0.082809788778196,0.0704041741458902,0.0698545900315509,0.0695797979743813,0.3375
8,0.5514295184868446,0.5294450149323423,0.5100862280773618,0.4767218437835806,0.4330575082637963,0.3869528767023925,0.3469418971418155,0.2864358898318739,0.2025547282143782,0.1907699655755693,0.1841525901762886,0.1781994570016489,0.1714345596220488,0.1616328962523315,0.150941714372589,0.1404092400777538,0.1398327059868448,0.4562499999999999
10,0.2641427484241144,0.2545437515815194,0.2372512143645718,0.2138156965080088,0.1847604484241144,0.1465195431807772,0.0849355910671661,0.0567120139399504,0.0506204861721878,0.0456763401573338,0.0404325426700236,0.0335136731118283,0.0248988401498827,0.0222548420486875,0.0206883545988583,0.019121867149029,0.0183386234241144,1.88125
12,0.3733419724374541,0.3599417676915118,0.3494871354371033,0.334195567749954,0.3136310967489595,0.2851432644829084,0.2502634368621944,0.1948136296156716,0.122164433894811,0.112498584328771,0.107571351510171,0.1036151325506429,0.0997704334165609,0.0955377828684693,0.0931599095226676,0.0921359514658585,0.091623972437454,0.69375
13,0.5114399469787902,0.4888465845921688,0.4574095039811051,0.417212485950798,0.3716538626414409,0.3097801603530813,0.2159334300085916,0.1720262514142741,0.1625992992148989,0.1548678154273159,0.1467489555223791,0.1358053559345829,0.1220443571200206,0.1085990043514616,0.1070370064023931,0.1054750084533245,0.1046940094787903,1.64375
